"X","Y","SAMELO","OBJECTID","AREA","PERIMETER","PHTW911_","PHTW911_ID","XLO","YLO","SNO","YEAR","LNO","FE","MN","CU","ZN","CD","CR","NI","PB","add","county"
121.1703339,24.90867137,0,96313,62500,1000,39805,39805,266375,2755875,"GR92IN37551",2003,"IN3755",450.47,386.19,37.12,244.71,0.31,1.25,2.9,52.68,"326台灣桃園市楊梅區中山北路二段148號","桃園市"
121.1703794,24.94027287,0,47737,62500,1000,2271,61771,266375,2759375,"GR92IN27581",2003,"IN2758",521.65,56,19.62,170.13,3.92,0.62,2.3,2.49,"326台灣桃園市楊梅區榮平路171巷","桃園市"
121.1704114,24.9628454,0,10375,62500,1000,1603,65526,266375,2761875,"GR85IN17561",1996,"IN1756",576.89,32.63,13.88,218.81,0.56,1.01,5,15.03,"320台灣桃園市中壢區過嶺路一段155巷288號","桃園市"
121.172552,24.72809021,0,133515,62500,1000,17909,17909,266625,2735875,"GR96IM07621",2007,"IM0762",0.02,54.74,59.53,334.19,0.59,0.49,4.2,0.75,"312台灣新竹縣橫山鄉竹32鄉道","新竹縣"
121.1726785,24.81837966,0,97440,62500,1000,42987,42987,266625,2745875,"GR93IN77691",2004,"IN7769",85.89,94.2,237.5,12.46,0.25,0,0.73,12.8,"306台灣新竹縣關西鎮光明路56號","新竹縣"
121.1728873,24.96284265,0,10376,62500,1000,1604,27085,266625,2761875,"GR83IN17661",1994,"IN1766",1013.13,64.78,108.64,861.86,1.06,4.27,16.54,36.91,"320台灣桃園市中壢區過嶺路一段155巷246號","桃園市"
121.1729067,24.97638598,0,108908,62500,1000,19793,19793,266625,2763375,"GR94IN07611",2005,"IN0761",422,53.692,972.862,152.823,0.385,3.474,6.557,17.969,"320台灣桃園市中壢區福祥路323巷9號","桃園市"
121.1730335,25.06892386,0,98148,62500,1000,44996,44996,266625,2773625,"GR92IO77691",2003,"IO7769",456.39,11.19,148.37,12.63,0.17,4.79,3.45,6.47,"337台灣桃園市大園區桃31-1鄉道18號","桃園市"
121.1752938,24.91543745,0,48516,62500,1000,3097,36388,266875,2756625,"GR91IN37781",2002,"IN3778",852.09,45.06,8.16,259.24,0.24,0.24,2.77,8.77,"326台灣桃園市楊梅區梅獅路一段431號","桃園市"
121.1778491,24.96960871,0,109091,62500,1000,20306,20306,267125,2762625,"GR94IN17891",2005,"IN1789",229.7,98.197,37.226,206.938,0.354,1.468,1.977,1.932,"320台灣桃園市中壢區大享街一段","桃園市"
121.1779049,25.00798041,0,110029,62500,1000,22970,22970,267125,2766875,"GR94IO97841",2005,"IO9784",585.1,208.89,30.31,528.56,0,3.83,0,12.38,"320台灣桃園市中壢區月山路123號","桃園市"
121.1801585,24.85900091,0,96779,62500,1000,41130,41130,267375,2750375,"GR92IN57951",2003,"IN5795",318.82,20.18,10.37,334.43,0.21,0.35,0.87,13.35,"Unnamed Road, 龍潭區桃園市台灣 325","桃園市"
121.1802473,24.91768886,0,96331,62500,1000,39852,39852,267375,2756875,"GR93IN37991",2004,"IN3799",576.4,104.18,8.56,663.63,0.44,0.52,2.54,14.43,"326台灣桃園市楊梅區梅獅路一段","桃園市"
121.1802508,24.91994611,0,96332,62500,1000,39855,39855,267375,2757125,"GR92IN379A1",2003,"IN379A",427.1,82.03,20.12,323.5,0.34,1.22,2.18,14.96,"326台灣桃園市楊梅區梅獅路一段","桃園市"
121.1804511,25.05763077,0,46025,62500,1000,472,38082,267375,2772375,"GR91IO77941",2002,"IO7794",1198.69,33.5,0,67.73,0.22,13.26,6.2,21.91,"337台灣桃園市大園區29-43","桃園市"
121.1804818,25.08020169,0,45928,62500,1000,374,65447,267375,2774875,"GR92IO67931",2003,"IO6793",380.83,41.77,161.96,10.78,0.11,0.32,0.92,6.54,"337台灣桃園市大園區民生路151號","桃園市"
121.1827809,24.95605937,0,96056,62500,1000,39065,39065,267625,2761125,"GR93IN18031",2004,"IN1803",242.17,43.57,129.51,40.14,0.14,0.26,0.7,6.83,"324台灣桃園市平鎮區陸光路14巷96弄10號","桃園市"
121.1828013,24.96960286,0,109096,62500,1000,20318,20318,267625,2762625,"GR94IN18091",2005,"IN1809",786.5,61.757,183.372,76.159,0.335,1.011,2.991,10.52,"320台灣桃園市中壢區大享街一段326巷","桃園市"
121.1828844,25.02603067,0,136667,62500,1000,5036,5036,267625,2768875,"GR96IO88011",2007,"IO8801",507.8,166.92,16.26,210.07,0.21,6.41,2.33,8.51,"320台灣桃園市中壢區月眉路三段616號","桃園市"
121.1828908,25.03054453,0,98395,62500,1000,45678,45678,267625,2769375,"GR92IO88031",2003,"IO8803",939.56,56.67,36.58,187.54,0.22,8.38,49.83,2.27,"337台灣桃園市大園區7-1","桃園市"
121.1852739,24.96734263,0,109097,62500,1000,20321,20321,267875,2762375,"GR94IN18181",2005,"IN1818",501.3,72.891,119.135,82.842,0.162,2.401,2.688,7.481,"324台灣桃園市中壢區中央路255號","桃園市"
121.185315,24.99442913,0,10054,62500,1000,1266,26854,267875,2765375,"GR83IN08191",1994,"IN0819",639.87,20.56,7.38,206.6,0.34,5.2,2.33,6.44,"320台灣桃園市中壢區崇德三路500號","桃園市"
121.1853774,25.03731255,0,98408,62500,1000,45714,45714,267875,2770125,"GR93IO88161",2004,"IO8816",1065.36,76.51,26.5,439.37,0.56,3.75,14.33,6.86,"337台灣桃園市大園區[no name]25","桃園市"
121.1854279,25.07342496,0,97946,62500,1000,44410,44410,267875,2774125,"GR92IO68101",2003,"IO6810",665.97,39.21,412.45,246.42,0.44,3.63,6.33,39.97,"337台灣桃園市大園區中山北路287號","桃園市"
121.1902506,24.98313703,0,117107,62500,1000,18254,18254,268375,2764125,"GR95IN08341",2006,"IN0834",29.17,14.18,2.48,293.18,0.11,0.38,0.77,6.08,"320台灣桃園市中壢區中正路二段569號","桃園市"
121.1904075,25.08921857,0,97958,62500,1000,44444,44444,268375,2775875,"GR92IO68371",2003,"IO6837",982.9,16.17,256.8,83.05,0.31,2.15,3.38,20.13,"337台灣桃園市大園區西_公路13-8號","桃園市"
121.1922349,23.01692708,0,35707,62500,1000,28049,65396,268875,2546375,"GR85IG98481",1996,"IG9848",269.69,170.52,37.18,4.13,0.46,1.39,71.48,4.41,"956台灣台東縣關山鎮東興產業道路","台東縣"
121.1922712,23.04176222,0,35370,62500,1000,27696,26611,268875,2549125,"GR83IG88481",1994,"IG8848",147.83,255.94,4.01,3.52,0.32,1.71,52.1,4.6,"958台灣台東縣池上鄉197縣道","台東縣"
121.1924808,24.82964163,0,50765,62500,1000,5456,64381,268625,2747125,"GR92IN68431",2003,"IN6843",25.74,91.37,5.69,3206.07,2.18,2.65,6.29,31.42,"325台灣桃園市龍潭區中原路三段22號","桃園市"
121.1926301,24.92218802,0,96137,62500,1000,39298,39298,268625,2757375,"GR93IN28401",2004,"IN2840",555.33,32.64,5.56,322.51,0.23,0.55,1.13,7.51,"324台灣桃園市平鎮區南平路二段490號","桃園市"
121.1927056,24.96959051,0,109106,62500,1000,20346,20346,268625,2762625,"GR94IN18491",2005,"IN1849",937.3,77.381,213.34,179.515,0.392,1.66,7.144,21.268,"320台灣桃園市中壢區中央路239巷1號","桃園市"
121.1927163,24.97636221,0,108982,62500,1000,19997,19997,268625,2763375,"GR94IN08411",2005,"IN0841",142.1,138.298,124.891,176.86,0.313,1.392,5.819,14.74,"320台灣桃園市中壢區桃43-1鄉道3號","桃園市"
121.1927446,24.99441986,0,136215,62500,1000,3809,3809,268625,2765375,"GR95IN08491",2006,"IN0849",1422.84,84.32,225.79,91.13,0.26,1.19,2.79,16.97,"320台灣桃園市中壢區聖德路一段591號","桃園市"
121.1928823,25.08695853,0,97964,62500,1000,44461,44461,268625,2775625,"GR92IO68461",2003,"IO6846",648.44,27.23,148.05,44.53,0.23,0.8,2.67,11.92,"337台灣桃園市大園區桃26鄉道35號","桃園市"
121.1950644,24.89735508,0,96357,62500,1000,39927,39927,268875,2754625,"GR93IN38501",2004,"IN3850",243.35,64.97,190.72,15.58,0.12,0.67,2.99,13.75,"324台灣桃園市平鎮區工業南路210-1號","桃園市"
121.1950904,24.91315579,0,96360,62500,1000,39935,39935,268875,2756375,"GR93IN38571",2004,"IN3857",435.04,19.65,51.01,162.68,0.31,0.62,10.9,441.38,"324台灣桃園市平鎮區鎮庸路132號","桃園市"
121.1951163,24.9289566,0,96150,62500,1000,39337,39337,268875,2758125,"GR93IN28531",2004,"IN2853",1045.53,42,76.46,48.88,0.27,0.28,80.07,24.92,"324台灣桃園市平鎮區延平路三段515-523號","桃園市"
121.1952141,24.98990229,0,133710,62500,1000,18450,18450,268875,2764875,"GR96IN08571",2007,"IN0857",2098.52,152.88,94.3,43.22,0.25,0.84,3.78,14.26,"320台灣桃園市中壢區聖德路一段463號","桃園市"
121.1952353,25.00344538,0,133987,62500,1000,19200,19200,268875,2766375,"GR96IO98521",2007,"IO9852",538.56,46.08,135.47,19.86,0.15,0.31,1.23,9.73,"320台灣桃園市中壢區聖德路一段926號","桃園市"
121.1952795,25.03278675,0,98446,62500,1000,45820,45820,268875,2769625,"GR92IO88541",2003,"IO8854",968.91,40.3,109.06,23.42,0.21,0.32,2.32,5.86,"337台灣桃園市大園區聖德北路131號","桃園市"
121.1952861,25.03730073,0,98448,62500,1000,45825,45825,268875,2770125,"GR93IO88561",2004,"IO8856",495.82,12.96,107.09,30.46,0.16,0.63,3.27,12.1,"337台灣桃園市大園區聖德北路23-2號","桃園市"
121.1953534,25.08244146,0,97971,62500,1000,44480,44480,268875,2775125,"GR92IO68541",2003,"IO6854",684.56,29.89,95.18,41.37,0.34,2.03,1.83,9.27,"337台灣桃園市大園區5","桃園市"
121.1976175,24.94475421,0,96166,62500,1000,39385,39385,269125,2759875,"GR93IN286A1",2004,"IN286A",467.14,25.3,47.59,22.78,0.14,4.44,158.09,9.51,"324台灣桃園市平鎮區復旦路三段44號","桃園市"
121.1976212,24.94701148,0,96167,62500,1000,39388,39388,269125,2760125,"GR93IN286B1",2004,"IN286B",443.04,22.45,20.63,18.49,0.02,1.6,90.68,6.62,"324台灣桃園市平鎮區復旦路三段36巷","桃園市"
121.1976687,24.97635571,0,108998,62500,1000,20034,20034,269125,2763375,"GR94IN08611",2005,"IN0861",468.6,11.601,97.609,48.44,0.202,0.516,1.767,26.58,"320台灣桃園市中壢區中正路二段156號","桃園市"
121.2002134,25.01923829,0,126276,62500,1000,21392,21392,269375,2768125,"GR96IO98791",2007,"IO9879",1543.93,66.74,254.57,40.14,0.14,0.7,1.6,13.93,"320台灣桃園市中壢區洽溪六號橋","桃園市"
121.2002372,25.03503734,0,98463,62500,1000,45861,45861,269375,2769875,"GR92IO88751",2003,"IO8875",487.41,56.53,108.28,17.22,0.05,0.44,1.39,10.35,"337台灣桃園市大園區華興路二段211號","桃園市"
121.2003172,25.08694915,0,97994,62500,1000,44545,44545,269375,2775625,"GR93IO68761",2004,"IO6876",462.23,18.62,111.36,38.16,0.19,1.23,3.09,9.45,"337台灣桃園市大園區71","桃園市"
121.2003209,25.08920615,0,97995,62500,1000,44548,44548,269375,2775875,"GR93IO68771",2004,"IO6877",666.94,33.5,109.51,33.81,0.22,1.19,3.84,5.93,"337台灣桃園市大園區桃26鄉道33號","桃園市"
121.2024616,24.88154458,0,96554,62500,1000,40482,40482,269625,2752875,"GR92IN48841",2003,"IN4884",52.05,8.96,16.49,15.9,0.16,0.33,0.24,194.06,"325台灣桃園市龍潭區德林路121巷4號","桃園市"
121.202546,24.93120393,0,96178,62500,1000,39419,39419,269625,2758375,"GR93IN28841",2004,"IN2884",1476.66,36.3,39.78,69.34,0.31,0.56,138.97,22.21,"324台灣桃園市平鎮區新光路二段8巷137-147號","桃園市"
121.202565,24.94249025,0,47671,62500,1000,2200,61830,269625,2759625,"GR92IN28891",2003,"IN2889",2133.58,54.2,59.93,219.89,0.4,1.84,5.03,55.42,"324台灣桃園市平鎮區廣泰路201巷25弄25號","桃園市"
121.2027145,25.03503405,0,98472,62500,1000,45888,45888,269625,2769875,"GR92IO88851",2003,"IO8885",1081.01,70.54,309.34,148.51,0.38,1.33,6.15,21.56,"337台灣桃園市大園區華興路二段211號","桃園市"
121.202728,25.04406223,0,98476,62500,1000,45900,45900,269625,2770875,"GR92IO88891",2003,"IO8889",968.69,69.66,183.02,263.98,0.54,2.47,7.74,49.81,"337台灣桃園市大園區51-27","桃園市"
121.202738,25.05083348,0,98222,62500,1000,45194,45194,269625,2771625,"GR93IO78811",2004,"IO7881",350.53,62.21,143.71,217.87,0.34,1.54,5.24,35.2,"337台灣桃園市大園區中山南路302巷27-13號","桃園市"
121.2027584,25.064376,0,98226,62500,1000,45206,45206,269625,2773125,"GR93IO78871",2004,"IO7887",886.88,41.75,185.58,132.12,0.45,0.87,5.28,22.15,"337台灣桃園市大園區民生南路167號","桃園市"
121.2051125,24.98537438,0,10145,62500,1000,1362,88224,269875,2764375,"GR89IN08951",2000,"IN0895",674.53,32.13,4.92,256.31,0.28,0.28,1.44,8.8,"320台灣桃園市中壢區民權路三段44-2號","桃園市"
121.2051567,25.01246035,0,110054,62500,1000,23033,23033,269875,2767375,"GR95IO98961",2006,"IO9896",323.7,30.59,126.368,111.749,0.203,0.789,5.126,18.39,"320台灣桃園市中壢區永順一街150號","桃園市"
121.2052019,25.04180189,0,46081,62500,1000,528,65521,269875,2770625,"GR92IO88981",2003,"IO8898",411.26,73.12,104.16,235.93,0.47,1.21,5.88,40.77,"337台灣桃園市大園區水源路731號","桃園市"
121.2052053,25.04405895,0,98485,62500,1000,45926,45926,269875,2770875,"GR93IO88991",2004,"IO8899",447.14,33.94,90.98,257.7,0.44,1.01,6.66,28.82,"337台灣桃園市大園區水源路731號","桃園市"
121.205251,25.07340076,0,98009,62500,1000,44587,44587,269875,2774125,"GR92IO68901",2003,"IO6890",483.98,33.72,172.96,60.94,0.09,0.93,2.82,9.68,"337台灣桃園市大園區桃28鄉道31號","桃園市"
121.2052663,25.08242867,0,98012,62500,1000,44594,44594,269875,2775125,"GR92IO68941",2003,"IO6894",1094.5,35.04,467.36,68.54,0.33,6.31,5.47,13.32,"337台灣桃園市大園區桃24鄉道11號","桃園市"
121.2073281,24.83413622,0,97146,62500,1000,42175,42175,270125,2747625,"GR92IN69051",2003,"IN6905",106.15,7.38,217.58,3.04,0.04,0.12,0.37,19.79,"325台灣桃園市龍潭區中豐路高平段341號","桃園市"
121.2075622,24.96957034,0,126090,62500,1000,20889,20889,270125,2762625,"GR96IN19091",2007,"IN1909",395.01,11.7,110.76,75.37,0.09,0.52,3.25,8.24,"320台灣桃園市中壢區45","桃園市"
121.207662,25.03051321,0,98488,62500,1000,45934,45934,270125,2769375,"GR92IO89031",2003,"IO8903",288.46,23.19,145.92,134.67,0.24,1.06,5.05,19.16,"Unnamed Road, 大園區桃園市台灣 337","桃園市"
121.2077103,25.06211241,0,98242,62500,1000,45249,45249,270125,2772875,"GR93IO79061",2004,"IO7906",477.53,27.99,245.69,99.27,0.36,1.9,9.12,23.14,"337台灣桃園市大園區平安路96號","桃園市"
121.207714,25.06436946,0,98243,62500,1000,45252,45252,270125,2773125,"GR93IO79071",2004,"IO7907",629.52,46.32,120.69,71.55,0.26,3.24,3,14.72,"337台灣桃園市大園區平安路208號","桃園市"
121.2077291,25.07339742,0,98018,62500,1000,44613,44613,270125,2774125,"GR93IO69001",2004,"IO6900",685.98,28.48,126.09,33.86,0.22,0.87,2.5,12.95,"337台灣桃園市大園區中華路445號","桃園市"
121.2077446,25.08242531,0,98022,62500,1000,44624,44624,270125,2775125,"GR93IO69041",2004,"IO6904",435.82,24.62,133.6,26.99,0.14,1.51,1.62,5.38,"337台灣桃園市大園區10","桃園市"
121.2100306,24.96505233,0,10354,62500,1000,1581,65533,270375,2762125,"GR87IN19171",1998,"IN1917",358.32,8.89,98.8,64.79,0.24,0.28,3.43,9.07,"320台灣桃園市中壢區中山高速公路","桃園市"
121.2100422,24.97182402,0,10267,62500,1000,1490,88269,270375,2762875,"GR88IN191A1",1999,"IN191A",91.51,40.51,18.12,208.73,0.23,0.57,4.64,13.74,"320台灣桃園市中壢區民權路三段75巷77號","桃園市"
121.2100499,24.97633845,0,126074,62500,1000,20857,20857,270375,2763375,"GR96IN09111",2007,"IN0911",1348.62,40.2,3070.58,858.75,0.39,3.89,9.14,39.02,"320台灣桃園市中壢區民權路三段365號","桃園市"
121.2100537,24.97859567,0,133722,62500,1000,18491,18491,270375,2763625,"GR96IN09121",2007,"IN0912",670.9,80.39,142.65,141.98,0.27,1.01,3.12,18.03,"320台灣桃園市中壢區民權路三段403號","桃園市"
121.2100881,24.99891046,0,136699,62500,1000,5120,5120,270375,2765875,"GR96IO99101",2007,"IO9910",382.53,96.88,120.98,127.71,0.25,0.91,5.14,18.26,"320台灣桃園市中壢區東芝路123巷19號","桃園市"
121.2123792,24.89281693,0,96576,62500,1000,40551,40551,270625,2754125,"GR93IN49291",2004,"IN4929",2471.06,564.87,578.02,37.7,0.39,1.53,3.46,147.74,"324台灣桃園市平鎮區中豐路山頂段545-555號","桃園市"
121.2123832,24.89507416,0,49113,62500,1000,3727,63684,270625,2754375,"GR92IN492A1",2003,"IN492A",1425.74,88.26,283.29,19.12,0.25,0.48,2.13,331.05,"324台灣桃園市平鎮區中豐路山頂段441巷27-29號","桃園市"
121.2124195,24.9153893,0,96393,62500,1000,40033,40033,270625,2756625,"GR93IN39281",2004,"IN3928",1251.36,69.37,138.65,81.13,0.42,0.37,2.58,19.3,"324台灣桃園市平鎮區南華街96巷17號","桃園市"
121.2125144,24.9695632,0,10300,62500,1000,1524,65543,270625,2762625,"GR87IN19291",1998,"IN1929",396.44,40.54,13.58,223.13,0.64,1.36,7.98,19.29,"320台灣桃園市中壢區民權路三段83巷2弄15-11號","桃園市"
121.2125261,24.97633485,0,126075,62500,1000,20859,20859,270625,2763375,"GR96IN09211",2007,"IN0921",311.21,46.63,158.52,249.26,0.18,1.2,3.94,63.16,"320台灣桃園市中壢區民權路三段354號","桃園市"
121.2126344,25.04179145,0,98502,62500,1000,45976,45976,270625,2770625,"GR92IO89281",2003,"IO8928",551.35,14.37,335.1,55.5,0.19,2.96,2.79,18.55,"337台灣桃園市大園區中山南路一段461號","桃園市"
121.2126379,25.04404853,0,98503,62500,1000,45978,45978,270625,2770875,"GR92IO89291",2003,"IO8929",614.6,23.17,266.37,82.81,0.32,1.58,5.44,20.1,"337台灣桃園市大園區中山南路一段282號","桃園市"
121.2126415,25.04630563,0,98504,62500,1000,45981,45981,270625,2771125,"GR92IO892A1",2003,"IO892A",375.63,27.18,348.96,85.91,0.52,2.85,9.45,20.79,"337台灣桃園市大園區中山南路一段282號","桃園市"
121.2126556,25.05533407,0,98254,62500,1000,45279,45279,270625,2772125,"GR92IO79231",2003,"IO7923",769.13,42,209.14,89.15,0.43,2.16,4.66,21.79,"337台灣桃園市大園區中正東路444巷12號","桃園市"
121.2149866,24.96730234,0,126097,62500,1000,20906,20906,270875,2762375,"GR96IN19381",2007,"IN1938",568.29,27.34,136.31,136.19,0.24,0.55,6.66,15.07,"320台灣桃園市中壢區民權路二段87-2號","桃園市"
121.2150141,24.98310283,0,126076,62500,1000,20861,20861,270875,2764125,"GR96IN09341",2007,"IN0934",721.2,120.68,219.05,190.76,0.19,0.73,5.74,11.77,"320台灣桃園市中壢區中豐北路一段3號","桃園市"
121.2150259,24.98987443,0,133736,62500,1000,18530,18530,270875,2764875,"GR96IN09371",2007,"IN0937",559.14,121.5,151.25,126.75,0.27,1.95,7.91,79.59,"320台灣桃園市中壢區東芝路一段","桃園市"
121.2150642,25.01244592,0,46223,62500,1000,670,2122,270875,2767375,"GR88IO99361",1999,"IO9936",451.85,10.09,114.75,78.75,0.17,0.27,1.01,11.52,"320台灣桃園市中壢區高鐵北路一段2號","桃園市"
121.2150975,25.03275954,0,46115,62500,1000,562,65560,270875,2769625,"GR92IO89341",2003,"IO8934",379.44,49.54,109.46,114.25,0.35,1.49,3.48,21.45,"337台灣桃園市大園區中山南路二段13號","桃園市"
121.2151083,25.03953078,0,98507,62500,1000,45988,45988,270875,2770375,"GR92IO89371",2003,"IO8937",554.22,26.16,189.35,79.58,0.18,2.01,4.73,13.24,"337台灣桃園市大園區中山南路一段461號","桃園市"
121.2151263,25.05081629,0,98260,62500,1000,45294,45294,270875,2771625,"GR93IO79311",2004,"IO7931",0.29,49.37,331.57,95.65,0.37,2.66,4.38,21.82,"337台灣桃園市大園區機場支線","桃園市"
121.2173284,24.89280977,0,49192,62500,1000,3808,63696,271125,2754125,"GR92IN49491",2003,"IN4949",1339.25,36.95,406.8,19.49,0.46,0.5,2.27,77,"324台灣桃園市平鎮區山福路208號","桃園市"
121.2173325,24.895067,0,49115,62500,1000,3729,63699,271125,2754375,"GR92IN494A1",2003,"IN494A",1119.03,122.48,181.46,178.56,0.33,3.65,3.67,47.04,"324台灣桃園市平鎮區山福路207巷","桃園市"
121.2173573,24.90861039,0,96404,62500,1000,40064,40064,271125,2755875,"GR93IN39451",2004,"IN3945",963.76,55.77,114.44,60.05,0.3,0.58,2.56,18.89,"324台灣桃園市平鎮區三興路129號","桃園市"
121.2174626,24.96729866,0,126098,62500,1000,20908,20908,271125,2762375,"GR96IN19481",2007,"IN1948",431.34,34.83,251.81,25.05,0.16,2,1.45,11.59,"320台灣桃園市中壢區25","桃園市"
121.2175712,25.03049878,0,98511,62500,1000,45998,45998,271125,2769375,"GR92IO89431",2003,"IO8943",375.72,21.73,275.58,94.26,0.34,0.9,3.68,15.6,"337台灣桃園市大園區領航北路四段396號","桃園市"
121.2175748,25.03275585,0,46116,62500,1000,563,65564,271125,2769625,"GR92IO89441",2003,"IO8944",1045.77,51.07,562.76,147.11,0.41,1.17,5.81,24.56,"Unnamed Road, 大園區桃園市台灣 337","桃園市"
121.2175785,25.03501292,0,46107,62500,1000,554,65566,271125,2769875,"GR92IO89451",2003,"IO8945",2407.6,57.12,1597.09,475.53,0.5,4.89,7.09,51.54,"337台灣桃園市大園區自強橋","桃園市"
121.2175822,25.03727001,0,98512,62500,1000,46000,46000,271125,2770125,"GR92IO89461",2003,"IO8946",617.86,24.21,289.32,79.97,0.13,0.81,5.14,16.92,"337台灣桃園市大園區81-32","桃園市"
121.2175858,25.0395271,0,98513,62500,1000,46002,46002,271125,2770375,"GR92IO89471",2003,"IO8947",1276.69,39.91,294.91,86.54,0.4,2.65,5.23,19.16,"337台灣桃園市大園區78-2","桃園市"
121.2176077,25.05306975,0,98269,62500,1000,45318,45318,271125,2771875,"GR93IO79421",2004,"IO7942",419.02,34.54,407.63,30.9,0.21,0.87,2.98,9.8,"337台灣桃園市大園區機場支線","桃園市"
121.2176188,25.05984106,0,98271,62500,1000,45324,45324,271125,2772625,"GR92IO79451",2003,"IO7945",1100.26,47.98,514.58,68.73,0.77,5.76,4.43,19.64,"337台灣桃園市大園區6-3","桃園市"
121.2176226,25.06209816,0,98272,62500,1000,45326,45326,271125,2772875,"GR92IO79461",2003,"IO7946",452.73,28.23,190.87,49.01,0.22,1.39,6.34,9.09,"337台灣桃園市大園區機場支線","桃園市"
